1	150.210627	158.978027	43.524860	1.066106
2	113.069651	193.028620	71.410398	0.984837
3	84.448273	171.988513	43.231479	1.012646
4	159.593188	282.508936	56.430626	1.048510
5	86.737997	267.105344	47.124636	1.064084
6	81.373711	58.360559	51.822540	1.106301
7	107.085872	355.202540	38.501739	1.186855
8	27.611667	160.400872	54.136019	0.939250
9	30.022329	37.356924	38.915537	0.907100
10	61.758559	310.770533	23.878224	1.073772
11	92.960337	156.599548	57.156173	1.201346
12	115.005988	236.230829	45.723593	0.983407
13	145.086458	302.378118	34.242823	1.006543
14	31.015055	178.385347	46.875289	0.923025
15	78.268633	117.450937	63.194040	0.936172
16	134.640510	267.620686	55.471425	1.012594
17	135.825971	255.773476	37.409545	1.071950
18	63.536016	225.192014	26.854321	0.764763
19	122.860785	161.942696	55.924079	0.832033
20	88.009576	82.782672	56.326180	1.014988
21	54.474137	144.436448	49.738988	1.006059
22	168.813207	158.924266	43.193896	1.033936
23	175.634403	53.076631	38.351702	0.914693
24	106.335544	343.228220	46.310781	0.987704
25	85.246123	315.964419	43.047986	0.929004
26	5.017477	203.513010	34.444541	1.064510
27	46.107197	71.001917	36.677542	1.013643
28	162.868743	139.541568	47.853101	1.032927
29	25.682410	9.745771	36.113577	0.851515
30	16.868677	140.276055	28.294054	0.913013
31	20.422954	75.918360	46.458670	0.885379
32	82.573664	130.631817	46.480192	0.978531
33	43.866442	331.528112	48.724353	1.103120
34	115.561404	317.061948	26.129257	0.979438
35	167.116046	169.372039	49.347721	1.047583
36	153.708021	74.389575	38.957940	1.086868
37	43.722476	267.520591	67.577739	0.878068
38	53.517762	275.705486	41.820928	0.859191
39	138.873890	35.743372	54.443060	0.811680
40	165.016886	41.107343	45.972713	0.968630
41	35.507354	68.150079	40.660343	1.156796
42	47.431542	157.491176	41.948027	1.194184
43	32.425104	95.766896	48.372491	1.083125
44	128.531551	352.394468	54.027241	0.978507
45	6.530195	235.754134	54.633137	1.060255
46	0.114891	147.865549	48.806540	0.911497
47	159.140728	304.913019	43.955829	0.985498
48	102.490554	292.008504	52.064426	1.101389
49	153.136101	252.621291	35.367596	0.787482
50	169.641385	56.074130	37.761943	0.950769
51	31.971405	241.698231	34.600720	0.905816
52	155.839613	51.020695	53.979322	1.055530
53	76.464216	111.494243	42.697975	1.209894
54	58.341861	151.917042	47.791176	1.000720
55	95.253378	250.130223	27.246418	0.931938
56	152.950970	45.545328	56.527029	0.860555
57	48.014306	155.984550	46.839589	0.943155
58	133.099017	262.489350	38.472023	1.016519
59	50.271633	4.422673	48.444774	0.993280
60	33.204395	339.619297	51.253309	0.924478
61	51.828509	104.239341	48.962414	1.143255
62	14.382278	336.595511	57.313511	1.007352
63	96.058253	60.538046	45.710295	1.086036
64	10.899227	179.370141	48.537543	0.977862
65	106.362263	177.891418	47.049174	0.904383
66	127.446764	51.921096	51.918410	1.089409
67	103.053833	233.907879	34.255029	1.143702
68	174.556934	239.477173	46.688640	1.046922
69	104.277484	240.726952	49.489584	1.067200
70	161.839870	144.285818	49.646289	0.853284
71	68.568027	242.760339	50.674478	0.895040
72	145.523054	129.674856	37.713266	0.919796
73	13.240863	81.280285	43.433807	0.967970
74	121.948945	165.980924	53.010662	0.891449
75	156.356988	288.760061	37.187602	0.773744
76	66.176645	335.073550	50.558876	1.032498
77	2.029455	176.205393	31.408450	0.963956
78	92.897677	170.076676	59.926438	0.924602
79	36.009927	214.302417	34.195566	1.044876
80	144.713668	68.055472	53.639077	1.120331
81	159.609174	267.179979	36.638415	1.034912
82	104.265004	320.321000	42.879855	0.931171
83	89.428488	181.515946	32.075895	0.991477
84	68.652833	129.815917	42.369674	0.961397
85	25.538477	47.610391	57.133338	1.166284
86	44.596840	176.872284	41.739846	0.992190
87	75.266396	200.057604	55.592109	0.943528
88	106.973549	27.042415	46.814700	1.023692
89	82.107752	120.839548	59.382360	0.984027
90	114.223822	169.986032	46.396100	1.041501
91	156.787969	251.458875	38.035336	1.070669
92	59.897319	33.352728	34.878254	0.928839
93	53.314672	120.369281	56.920772	0.972545
94	177.064031	12.210103	39.103265	0.917579
95	25.188628	30.562997	25.297037	1.003486
96	62.225656	50.189361	51.594960	1.098343
97	174.011441	55.820171	54.929181	0.915586
98	75.027794	209.431422	47.980555	0.888582
99	56.397008	151.960942	65.214457	0.948998
100	156.337357	275.260555	47.480886	1.054082
101	118.433341	70.775284	38.125017	0.964474
102	153.600908	173.924608	47.136730	1.118646
103	149.914556	326.574284	50.175519	1.046663
104	2.353245	108.603667	30.918583	1.093669
105	130.496894	70.215828	33.779946	1.105342
106	151.256073	141.746504	36.679675	0.987243
107	132.595639	39.535540	44.357315	0.889899
108	105.755869	48.135110	33.676921	0.969868
109	173.320435	108.802476	46.450676	1.043688
110	71.833601	135.298707	51.446654	0.942812
111	95.798522	107.136390	28.181896	0.969793
112	79.674348	95.211994	61.902805	0.902960
113	4.861398	52.371632	40.831873	0.792039
114	54.494541	259.687203	26.705706	0.939618
115	109.540603	126.847614	26.940699	1.112920
116	129.758676	76.080367	35.624437	0.818383
117	26.697664	172.824221	36.384140	0.896339
118	72.616248	128.895608	46.908228	0.819624
119	153.127094	4.475116	58.897191	0.947011
120	146.074679	62.161397	54.014683	1.016403
121	59.044816	135.354607	64.734623	1.155488
122	122.206092	49.571128	57.691147	1.017661
123	14.720586	188.585252	43.632579	1.000918
124	66.875633	150.046694	55.056012	1.025822
125	79.549040	54.273146	55.525467	0.999022
126	133.299836	234.494422	50.242773	0.971481
127	62.397104	344.873088	44.015232	1.067917
128	71.111003	3.500184	45.132410	0.976320
129	50.492288	183.053219	63.631179	0.962788
130	172.942166	166.704576	71.374962	1.141207
131	5.070513	346.388035	48.734887	0.995054
132	12.460335	139.241128	32.177782	1.072418
133	168.115977	108.159864	55.073495	0.828507
134	11.357326	331.303622	43.346167	0.998610
135	170.006844	160.864056	52.541777	1.059917
136	161.627271	262.526162	43.182831	0.830284
137	170.076693	103.089231	42.280287	0.942950
138	85.543098	356.725249	41.766134	0.965583
139	158.910507	273.482675	49.170681	1.002991
140	3.680089	82.661081	39.713862	0.923215
141	134.159993	302.630181	43.744589	0.983202
142	153.981343	17.493579	30.176504	1.101850
143	53.568222	61.969546	47.354643	0.976281
144	125.851678	166.841073	45.417302	0.819677
145	170.196375	29.463847	52.683863	0.934857
146	22.402138	258.224721	50.236299	0.872287
147	107.738920	316.356777	53.092101	1.210230
148	100.874562	269.293716	45.419080	0.972241
149	73.389761	175.849208	45.394273	1.035903
150	163.448940	104.881308	28.732397	0.908667
151	73.034240	96.896803	36.073801	1.040126
152	138.365767	189.902539	54.806779	1.288954
153	151.750129	248.152022	49.233119	1.053476
154	48.653611	301.866729	53.161166	1.008830
155	3.061379	223.694997	42.988880	0.774249
156	109.749421	181.721857	25.669630	0.887013
157	153.036625	6.933780	51.282632	1.188537
158	169.966730	241.541888	31.708949	1.033222
159	97.271422	343.139440	29.011729	0.958987
160	129.412853	110.937249	51.051711	0.902819
161	96.209211	51.039760	55.405153	1.028930
162	155.513242	82.036345	45.625203	1.145366
163	8.033201	215.696771	51.465348	1.021008
164	156.174163	70.917109	32.150041	1.008497
165	151.820528	227.007048	37.300726	1.071935
166	135.839460	259.624818	32.827854	1.084364
167	125.367936	48.415066	39.811249	0.954534
168	127.649912	121.614131	61.877745	0.946590
169	80.303791	277.640647	38.777616	1.133143
170	2.232924	34.821733	59.261039	0.862099
171	36.668647	136.964462	46.178303	0.934905
172	90.322128	91.009244	53.107792	1.055766
173	116.556923	47.186718	33.330519	1.156583
174	7.654512	159.360812	50.303136	0.914871
175	39.231648	71.960054	39.966086	0.940469
176	133.952953	5.331187	44.273459	0.947324
177	132.395216	280.285991	48.850714	0.887744
178	131.806510	317.021160	54.813727	0.931372
179	64.500336	285.528459	57.159607	1.178536
180	48.363722	164.348471	32.996719	1.078479
181	86.701883	304.884654	47.348427	1.220470
182	107.999687	278.543359	30.076089	1.006121
183	119.365007	312.069914	35.548745	1.109539
184	16.097014	202.461006	25.247980	1.028071
185	115.752237	280.395677	51.610287	1.079057
186	160.323250	303.149672	61.275188	0.876787
187	137.095252	32.866243	46.213215	1.020820
188	78.021818	202.359320	47.332866	0.974380
189	174.586297	1.033011	54.101101	0.856090
190	163.945287	125.601023	54.023357	0.976237
191	133.052671	318.712615	55.768768	0.912299
192	22.594483	61.876361	42.066101	0.875301
193	76.715116	196.344220	53.721230	0.825150
194	98.334508	78.923386	36.492935	0.955041
195	62.103615	212.180220	42.460525	0.810704
196	140.876651	141.852737	38.875569	0.990854
197	82.635553	10.773909	39.620281	1.036831
198	125.212196	246.757926	48.838337	1.001053
199	157.764391	336.838275	45.883577	0.855531
200	134.320828	11.341723	40.503760	0.822781
201	30.687543	324.910345	40.378741	0.904175
202	98.616426	15.225607	45.861695	0.968842
203	167.789490	138.080743	58.277731	1.060785
204	63.955475	230.214075	56.707633	0.933454
205	94.440461	106.272830	55.623246	1.022146
206	157.443478	128.838648	64.073688	1.051410
207	39.867573	10.768451	48.616353	0.978490
208	164.893423	320.403264	36.841342	0.973833
209	108.181993	9.900542	51.910124	1.022291
210	97.932823	123.573468	44.804266	0.973815
211	136.267151	182.643766	38.802664	1.033147
212	50.517049	88.404434	52.125044	1.104530
213	168.464326	334.930536	52.555964	0.945453
214	93.553594	167.551052	30.009914	0.967136
215	62.734325	86.808797	42.309458	0.931258
216	12.055654	239.304428	36.337021	0.728115
217	140.393198	299.022234	54.063215	1.026388
218	3.821495	353.023793	51.485871	0.864060
219	72.991053	64.786107	34.986796	1.072430
220	171.586909	96.728425	50.879072	0.832139
221	154.613637	233.562923	55.202914	0.973496
222	116.609384	235.893833	66.092887	1.146741
223	162.828869	257.365728	57.317894	0.966273
224	28.151036	247.848537	48.839304	0.786785
225	61.583798	320.655179	33.478935	0.953575
226	34.152951	214.874105	41.426025	0.998065
227	149.274532	265.794590	40.917042	1.144860
228	12.148933	80.589427	31.565896	0.990574
229	127.226850	201.413260	41.284763	1.058751
230	141.253449	169.999528	27.768176	0.964010
231	10.882000	192.031917	31.939545	0.940523
232	70.524981	31.373480	59.298057	0.849614
233	43.511713	281.419817	39.359281	1.106381
234	90.079415	32.607792	61.958071	1.152013
235	42.597495	215.737561	25.953115	0.837402
236	90.475011	354.909984	42.086247	1.161538
237	166.580722	293.550782	44.580696	1.060391
238	141.464332	333.467542	27.886929	0.930697
239	168.700288	242.782026	46.582288	1.088532
240	14.687542	308.884815	40.017307	1.110609
241	52.657162	284.208381	52.023488	1.124737
242	159.714342	358.848483	48.914489	1.009959
243	51.576193	306.772207	41.199427	0.878478
244	18.324162	193.265364	32.522359	1.178817
245	44.944110	288.061230	33.630417	0.917547
246	41.896073	240.811361	47.988929	1.017212
247	20.316457	7.404867	48.623649	0.885134
248	5.320072	16.276090	58.087676	1.241764
249	17.852515	352.001265	41.242527	0.822811
250	120.714225	227.383482	60.597763	0.773920
251	151.747404	277.070851	48.589932	1.134279
252	33.801172	233.724968	46.160149	1.190296
253	36.084981	319.523351	40.608714	0.957304
254	3.499274	63.941486	35.989844	0.989706
255	87.709481	229.172328	43.119048	1.043006
256	121.475892	210.467018	49.582809	1.171195
